url,cerca_biotren,cerca_colegio,cerca_parque,cerca_salud,cerca_supermercado,cerca_universidad,dist_biotren,dist_colegio,dist_parque,dist_salud,dist_supermercado,dist_universidad,sol_calidad,sol_calle,sol_edificios,sol_fuente,sol_horas_luz,sol_p10,sol_p3,sol_p6
https://example.invalid/demo/02020,Juan Pablo II,Escuela de Lenguaje Llacolén,Plaza Bellavista,Ex Clínica Universitaria San Pedro,Super Gangas,Instituto Santo Tomás,1311,1242,976,1862,1190,2373,0.7,5.0,43,demo,9.5,9.5,6.5,6.8
https://example.invalid/demo/01091,Concepción,Escuela Óscar Castro Zúñiga,Parque Costanera,Centro de Salud Familiar Juan Soto Fernández,Tottus,Univesidad Santo Tomás Concepción,573,567,212,462,513,812,0.66,8.3,35,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01389,Universidad Técnica Federico Santa María,Colegio Adventista,,CESFAM Talcahuano Sur,Alvi,Universidad Técnica Federico Santa María,825,289,188,1134,368,711,0.68,4.3,37,demo,9.5,5.7,4.5,4.8
https://example.invalid/demo/00093,Chiguayante,Liceo Chiguayante,,Policlínico Chiguayante,Santa Isabel,,1114,399,359,568,714,,0.77,6.5,30,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/00854,Terminal de líneas a Tomé,Colegio Alerce,,Centro de Salud Familiar Juan Soto Fernández,Tottus,Instituto Santo Tomás,1559,697,607,1166,1443,1511,0.71,7.0,31,demo,9.5,9.5,8.2,9.5
https://example.invalid/demo/03049,,Escuela República De Panamá,Plaza Arturo Prat,CESFAM/ SAPU Bellavista,Acuenta,,2049,96,1012,1010,663,,0.68,6.3,31,demo,9.5,9.3,9.0,9.3
https://example.invalid/demo/00323,Chiguayante,Escuela José Hipólito Salas y Toro,,Cruz Roja Filial Chiguayante,Santa Isabel,,740,649,385,821,693,,0.59,5.0,37,demo,9.5,8.8,5.8,7.3
https://example.invalid/demo/03114,,Escuela Básica y Adultos California,Plaza Arturo Prat,Hospital de Tomé,Acuenta,,2301,288,987,1173,669,,0.74,3.3,31,demo,9.5,3.7,3.7,3.7
https://example.invalid/demo/01147,Conquistador,Instituto Comercial,,Clínica Kenal,Super Ganga,Colegio Bautista de Concepción,490,83,106,499,74,339,0.67,5.5,36,demo,9.5,8.3,6.2,7.2
https://example.invalid/demo/02812,Hospital Las Higueras,Escuela Santa Clara,,Instituto de Seguridad del Trabajo de Talcahuano,Supermercado Ganga,Universidad Católica de la Santísima Concepción Talcahuano,648,307,484,820,687,769,0.65,5.5,37,demo,9.5,9.5,7.8,9.5
https://example.invalid/demo/00980,,Liceo Polivalente Experimental Lucila Godoy Alcayaga,Parque Ecuador,Clínica Odontológica Advance,Emporio Agrícola,Universidad de las Américas Concepcion,713,91,186,54,160,140,0.68,3.8,38,demo,9.5,6.3,5.8,6.3
https://example.invalid/demo/01335,Universidad Técnica Federico Santa María,Escuela de Lenguaje Santa Leonor,,CESFAM Hualpencillo,Alvi,CEDUC UCN Hualpén,132,307,344,1485,500,73,0.68,2.7,37,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01395,Universidad Técnica Federico Santa María,Escuela Cuyimpalihue,,CESFAM Talcahuano Sur,Bodega Acuenta,Universidad Técnica Federico Santa María,1273,25,185,733,534,1159,0.59,3.8,44,demo,9.5,7.8,6.3,7.3
https://example.invalid/demo/03042,,Escuela Margarita Naseau,Paseo Lisa Peters T.,Hospital de Tomé,Unimarc,,3733,883,904,1466,1354,,0.69,8.5,36,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01889,Lirquén,Escuela de Lenguaje Jardin de Palabras,,UAPO,Provisiones Eugenio,,4114,370,521,1294,758,,0.65,6.3,34,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/02097,Juan Pablo II,Colegio Santísima Trinidad,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1661,186,346,893,309,3009,0.73,4.2,33,demo,9.5,6.3,4.3,5.0
https://example.invalid/demo/02284,Juan Pablo II,Escuela de Lenguaje Llacolén,Plaza Bellavista,Ex Clínica Universitaria San Pedro,Super Gangas,Univesidad Santo Tomás Concepción,1082,422,146,1058,734,2565,0.66,6.5,35,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/03020,,Escuela Margarita Naseau,Paseo Lisa Peters T.,Hospital de Tomé,Unimarc,,2979,287,224,992,551,,0.66,5.7,35,demo,9.5,8.2,7.8,8.0
https://example.invalid/demo/01522,Hualqui,Escuela D-600 Manuel Amat y Juniet,Plaza Hualqui,CESFAM Hualqui,Unimarc,,324,181,261,523,626,,0.79,5.5,33,demo,9.5,8.0,6.3,7.3
https://example.invalid/demo/02535,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,Instituto Profesional Virginio Gómez,2558,1323,795,1791,1418,3126,0.77,7.0,35,demo,9.5,8.5,8.5,8.5
https://example.invalid/demo/02725,Mercado,Liceo Almirante Pedro Espina Ritchie,Borde Costero El Morro,Filial Cruz Roja Talcahuano,Lider,Instituto Profesional ESUCOMEX Talcahuano,2281,1675,1460,1636,1982,2107,0.79,7.5,34,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01901,Lirquén,Escuela Penco,,CESFAM Penco,Gabito,,4333,1229,1099,1680,1491,,0.65,2.3,37,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01982,Juan Pablo II,Colegio Santísima Trinidad,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1571,626,385,1089,923,2396,0.67,6.0,36,demo,9.5,9.0,6.8,7.3
https://example.invalid/demo/01277,Estación Intermodal Coronel,Escuela: Rafael Sotomayor D-675,,Mutual de seguridad: CCHC,Unimarc,,633,206,70,237,229,773,0.81,7.5,32,demo,9.5,8.5,8.3,8.5
https://example.invalid/demo/00836,,Instituto de Humanidades Alfredo Silva Santiago,Parque Ecuador,Inmunomédica,Supermercado Versluys,Departamento de Musica UdeC,105,107,105,371,490,355,0.81,7.0,27,demo,9.5,9.0,8.3,8.7
https://example.invalid/demo/01059,Terminal de Buses Jota Ewert,Escuela Parvularia Blanca Estela,Plazoleta Jaqueline Van Rysselberghe,CESFAM Tucapel,Minimarket Xiomara,Universidad San Sebastián,1134,131,401,191,431,835,0.77,8.0,26,demo,9.5,9.0,8.5,8.8
https://example.invalid/demo/01494,Universidad Técnica Federico Santa María,Colegio Alonkura,Plaza Arturo Prat,CESFAM Talcahuano Sur,Alvi,CEDUC UCN Hualpén,1032,65,160,893,489,971,0.69,6.2,32,demo,9.5,8.2,6.3,7.7
https://example.invalid/demo/02155,Juan Pablo II,"Colegio Concepción San Pedro, campus Villa",Parque Laguna Grande,Ex Clínica Universitaria San Pedro,Pulpería Alemana,INACAP San Pedro de la Paz,1081,174,222,1112,555,2271,0.59,5.3,32,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/02088,Juan Pablo II,Saint John's School,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,4160,1940,1350,3313,2509,4623,0.64,6.5,33,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/02189,Juan Pablo II,Saint John's School,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,3080,694,120,2288,1495,3427,0.68,7.7,31,demo,9.5,8.7,8.7,8.7
https://example.invalid/demo/01339,Universidad Técnica Federico Santa María,Liceo Santa Leonor,,CESFAM Hualpencillo,"SuperMercado ""Sacarllet""",CEDUC UCN Hualpén,812,139,65,1722,915,833,0.62,6.7,34,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/00671,Chiguayante,Escuela Especial de Lenguaje Altos de Chiguayante,,Cruz Roja Filial Chiguayante,Supermercado Monika,,265,266,226,549,365,,0.74,5.7,27,demo,9.5,9.5,8.7,9.0
https://example.invalid/demo/02375,Juan Pablo II,Escuela Luis Alberto Acevedo,Plaza San Pedro Histórico,Ex Clínica Universitaria San Pedro,Santa Isabel,Univesidad Santo Tomás Concepción,722,187,221,354,140,3279,0.65,2.3,34,demo,9.5,7.8,5.0,7.7
https://example.invalid/demo/01261,Estación Intermodal Coronel,Escuela Diferencial Rayito de Sol,,Hospital San José de Coronel,Unimarc,,2731,1132,937,1606,1865,1647,0.75,7.0,40,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/00193,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,CESFAM Pinares,Lider,,1313,1215,948,1983,1473,,0.79,8.7,29,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/03144,,Liceo República del Ecuador,"Plaza Inclusiva ""Samuel Muñoz""",Hospital de Tomé,Acuenta,,3356,351,459,371,849,,0.86,7.5,35,demo,9.5,9.5,8.7,8.8
https://example.invalid/demo/01394,Lorenzo Arenas,Colegio Parque Central,,Clínica Mutual de Seguridad CCHC,Lider,Duoc UC,1411,627,636,502,437,1114,0.64,3.0,33,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/02040,El Parque,Saint John's School,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,3289,864,473,2701,1918,3480,0.58,5.7,33,demo,9.5,9.0,7.2,7.8
https://example.invalid/demo/00657,Estación de buses Turbus,Colegio John F. Kennedy,Plaza Manuel Rodríguez,Cruz Roja Filial Chiguayante,Supermercado Monika,,614,390,700,574,623,,0.78,1.7,32,demo,9.5,6.7,6.3,6.7
https://example.invalid/demo/00659,Chiguayante,Escuela José Hipólito Salas y Toro,,Cruz Roja Filial Chiguayante,Santa Isabel,,725,621,371,816,665,,0.56,6.8,32,demo,9.5,8.3,6.8,7.3
https://example.invalid/demo/02406,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1401,138,292,547,269,3341,0.75,4.0,40,demo,9.5,8.2,5.8,8.2
https://example.invalid/demo/00248,Manquimávida,Colegio Licanray,,CESFAM Chiguayante,Supermercado Ganga,,750,60,72,1083,738,,0.88,7.2,34,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/02407,Juan Pablo II,,Plaza Enrique Soro,Ex Clínica Universitaria San Pedro,Super Gangas,Instituto Santo Tomás,973,819,642,1680,968,2835,0.67,6.5,39,demo,9.5,9.0,8.0,8.3
https://example.invalid/demo/00649,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Unimarc,,473,384,641,1143,731,,0.7,5.0,33,demo,9.5,5.7,5.3,5.7
https://example.invalid/demo/01908,Lirquén,Colegio A-Lafken,,CESFAM Penco,Provisiones Eugenio,,3354,224,248,547,129,,0.81,6.7,37,demo,9.5,9.5,7.3,8.8
https://example.invalid/demo/00284,Estación de buses Turbus,Colegio Chileno Árabe,,Cruz Roja Filial Chiguayante,Supermercado Mey,,1466,889,991,1246,1358,,0.71,7.3,34,demo,9.5,9.2,8.8,9.2
https://example.invalid/demo/00493,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Santa Isabel,,763,598,360,997,795,,0.83,1.0,35,demo,9.5,3.3,1.0,1.2
https://example.invalid/demo/01030,Buses Delsal,Centro De Capacitación Laboral Urcae COALIVI,Huerta Comunitaria C3,Clínica Kenal,Super Ganga,Casa Central Universidad Catolica de la Santisima Concepción,207,136,285,572,52,421,0.66,1.3,32,demo,9.5,7.5,3.2,5.3
https://example.invalid/demo/01196,,Colegio España,,SAMU,Colun,Programa de Estudios sobre la Responsabilidad Social y Programa Talentos UdeC,964,423,141,385,656,103,0.76,7.3,34,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/02502,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,Instituto Profesional Virginio Gómez,1969,1073,355,1324,1294,2765,0.66,4.2,32,demo,9.5,7.3,6.7,7.0
https://example.invalid/demo/01738,Terminal Santa Rita,Liceo Alemán,Plaza Pinto,Consultorio,Lider,Instituto Santo Tomás,1062,155,78,65,445,471,0.73,4.8,37,demo,9.5,9.5,8.3,9.2
https://example.invalid/demo/00919,,Escuela F-560 Luis Muñoz Burboa,Parque Metropolitano Cerro Caracol,Clínica de la mujer - Sanatorio Alemán,Señora Teresa,Centro Mandala,1529,964,1089,1523,1474,1200,0.77,0.0,31,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00855,,Mozatschule Concepción,,SAMU,Colun,Universidad de Concepción,1264,637,894,1203,1502,622,0.65,4.5,31,demo,9.5,7.3,7.3,7.3
https://example.invalid/demo/01812,Terminal de Buses Islajacoop,Escuela F-929 11 de Septiembre,,CESFAM Norte,Supermercado Acuenta,Inacap Los Ángeles,1757,113,279,706,178,873,0.66,7.0,35,demo,9.5,7.7,7.5,7.7
https://example.invalid/demo/03053,,Escuela Lisa Enriqueta Peter Teubner,Parque Villa Nuevo Tomé,Hospital de Tomé,Acuenta,,2938,261,1133,1336,1332,,0.92,4.2,36,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00260,Estación de buses Turbus,Colegio Santa Inés,Plaza Manuel Rodríguez,Cruz Roja Filial Chiguayante,Supermercado Mey,,426,122,468,186,297,,0.7,8.0,33,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/02517,Concepción,Escuela Particular Santa Catalina de Siena,,CESFAM Pedro de Valdivia (Concepción),Jumbo,Instituto Profesional Virginio Gómez,2073,1625,513,1550,1668,2017,0.63,6.2,38,demo,9.5,8.7,8.0,8.3
https://example.invalid/demo/02529,Juan Pablo II,Escuela de Lenguaje Llacolén,Plaza Bellavista,Ex Clínica Universitaria San Pedro,Santa Isabel,Univesidad Santo Tomás Concepción,1389,663,489,1178,978,2453,0.76,4.7,29,demo,9.5,9.5,6.0,9.5
https://example.invalid/demo/00187,Estación de buses Turbus,Colegio Chileno Árabe,,Cruz Roja Filial Chiguayante,Unimarc,,3312,2359,2212,3084,2630,,0.68,2.2,37,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/02506,Juan Pablo II,Escuela de Lenguaje Llacolén,,Ex Clínica Universitaria San Pedro,Santa Isabel,AIEP,1773,1031,456,1297,1252,2487,0.66,8.3,32,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00802,Buses Delsal,Colegio Per Se,,Clínica Ernesto Silva B.,La Taquilla,Universidad del Desarrollo,1072,89,245,213,296,220,0.59,4.3,37,demo,9.5,5.2,4.5,5.0
https://example.invalid/demo/01067,Buses Delsal,Escuela de Lenguaje Girasol,Plaza Perú,Centro Médico Obstétrico y Ginecológico,Alimentos del Pedregal,Preuniversitarios Cpech,755,139,473,200,250,107,0.74,4.2,31,demo,9.5,7.8,5.5,5.8
https://example.invalid/demo/02419,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1994,521,170,1133,432,3682,0.55,6.3,33,demo,9.5,9.5,7.8,8.5
https://example.invalid/demo/00253,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Supermercado Monika,,1877,1695,1627,1949,2033,,0.63,6.3,35,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/03129,,Escuela República De Panamá,Plaza Arturo Prat,CESFAM/ SAPU Bellavista,Acuenta,,2191,206,859,1148,513,,0.65,6.8,26,demo,9.5,9.2,8.5,8.5
https://example.invalid/demo/02741,Mercado,Liceo Almirante Pedro Espina Ritchie,Paseo Ventana al Mar,Filial Cruz Roja Talcahuano,,Instituto Profesional ESUCOMEX Talcahuano,1195,371,242,380,893,827,0.74,8.0,34,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00149,Estación de buses Turbus,Colegio John F. Kennedy,,Cruz Roja Filial Chiguayante,Supermercado Monika,,2703,2364,2506,2554,2694,,0.68,7.8,31,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/02712,Mercado,Escuela Dama Blanca,Plaza de Armas de Talcahuano,Filial Cruz Roja Talcahuano,Santa Isabel,Instituto Profesional ESUCOMEX Talcahuano,399,212,400,909,366,1012,0.77,5.0,35,demo,9.5,9.5,9.2,9.5
https://example.invalid/demo/03111,,Carlos Mahns Choupay,Parque Agustín Dagnino,Hospital de Tomé,Acuenta,,2947,457,861,760,781,,0.76,4.3,34,demo,9.5,9.5,7.2,7.8
https://example.invalid/demo/01594,Terminal Rodoviario Los Ángeles,Escuela D-934 Thomas Jefferson (ex n° 10),,CESFAM NORORIENTE Los Ángeles,Super Ganga,Instituto AIEP,1443,768,195,1238,1359,1903,0.69,4.0,32,demo,9.5,6.0,4.5,5.2
https://example.invalid/demo/01008,Conquistador,Centro De Capacitación Laboral Urcae COALIVI,Huerta Comunitaria C3,Indimed,Mayorista 10,Casa Central Universidad Catolica de la Santisima Concepción,74,66,314,767,186,614,0.71,4.3,38,demo,9.5,5.7,4.3,4.5
https://example.invalid/demo/00196,Pedro Medina,Colegio San Patricio,,Policlínico Chiguayante,Super Ganga,,724,147,176,147,259,,0.69,5.8,39,demo,9.5,9.5,8.8,9.5
https://example.invalid/demo/01410,Universidad Técnica Federico Santa María,Escuela Especial de Lenguaje Semillita,,Sanatorio Alemán,Bodega Acuenta,Universidad Técnica Federico Santa María,994,355,196,1149,530,824,0.69,0.8,35,demo,9.5,8.0,7.5,8.0
https://example.invalid/demo/01861,Terminal de Buses Islajacoop,Colegio San Nicolás,,CESFAM Norte,Supermercado Acuenta,Instituto AIEP,1623,86,173,406,724,1220,0.78,5.8,32,demo,9.5,9.5,8.0,8.7
https://example.invalid/demo/02989,,Escuela Básica y Adultos California,Plaza Arturo Prat,CESFAM/ SAPU Bellavista,Acuenta,,2320,292,1440,1461,1161,,0.53,6.5,30,demo,9.5,8.7,8.7,8.7
https://example.invalid/demo/00233,Chiguayante,Escuela Especial de Lenguaje Altos de Chiguayante,,Cruz Roja Filial Chiguayante,Supermercado Monika,,613,402,105,819,659,,0.79,3.5,34,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/02403,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,AIEP,1736,293,403,880,390,3661,0.72,1.8,36,demo,9.5,4.7,2.2,2.8
https://example.invalid/demo/00831,Buses Delsal,Colegio Metodista de Concepción,,Indimed,Alimentos del Pedregal,Casa Central Universidad Catolica de la Santisima Concepción,146,90,417,559,275,551,0.48,3.3,29,demo,9.5,9.3,6.3,7.7
https://example.invalid/demo/02972,,Escuela Básica y Adultos California,Plaza Arturo Prat,Hospital de Tomé,Acuenta,,2468,49,1117,1179,855,,0.68,7.5,38,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/00129,Estación de buses Turbus,Colegio Santa Inés,Plaza Manuel Rodríguez,Cruz Roja Filial Chiguayante,Supermercado Mey,,354,64,402,120,272,,0.7,6.5,33,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/02128,Juan Pablo II,Colegio Santísima Trinidad,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1830,20,241,1077,435,2955,0.76,8.0,33,demo,9.5,9.3,8.3,8.7
https://example.invalid/demo/02069,Juan Pablo II,Deutsche Schule Concepción,,Ex Clínica Universitaria San Pedro,Unimarc,INACAP San Pedro de la Paz,1595,141,406,737,169,3448,0.81,4.5,32,demo,9.5,8.3,5.0,5.7
https://example.invalid/demo/01462,Universidad Técnica Federico Santa María,Colegio Adventista,,CESFAM Talcahuano Sur,Alvi,Universidad Técnica Federico Santa María,927,141,125,996,412,838,0.75,4.8,28,demo,9.5,8.0,6.0,7.2
https://example.invalid/demo/01613,Terminal Santa Rita,Escuela de Lenguaje Contigo Aprendo,,CESFAM/ SAPU Paillihue,,,2211,303,160,889,1215,1726,0.67,6.2,33,demo,9.5,9.5,8.5,9.5
https://example.invalid/demo/01567,Terminal de Buses Rurales Vega Techada,Escuela D-886 Colonia Árabe (ex n° 97),PLaza La Araucania,CESFAM Norte,Tottus,Instituto AIEP,846,110,261,515,457,605,0.64,6.3,36,demo,9.5,8.0,7.0,7.5
https://example.invalid/demo/00695,,Colegio Mozart Schule,,Centro Clínico Docente en Oftalmología,Santa Isabel,Departamento de Musica UdeC,304,41,212,525,683,65,0.74,7.2,34,demo,9.5,8.0,7.7,7.7
https://example.invalid/demo/01480,Universidad Técnica Federico Santa María,Colegio Parque Central,,Clínica Mutual de Seguridad CCHC,Jumbo,Universidad Técnica Federico Santa María,824,402,225,982,905,618,0.72,7.7,32,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00139,Estación de buses Turbus,Liceo C.H. Obispo San Miguel,,Cruz Roja Filial Chiguayante,Unimarc,,1997,836,936,1829,356,,0.64,5.8,33,demo,9.5,9.5,9.3,9.5
https://example.invalid/demo/01453,Universidad Técnica Federico Santa María,Colegio Parque Central,,Clínica Mutual de Seguridad CCHC,Alvi,Universidad Técnica Federico Santa María,888,157,115,1014,849,675,0.61,8.3,36,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/02014,Juan Pablo II,Escuela Luis Alberto Acevedo,Plaza San Pedro Histórico,Ex Clínica Universitaria San Pedro,Santa Isabel,Univesidad Santo Tomás Concepción,972,377,379,403,390,3228,0.64,1.7,39,demo,9.5,8.3,6.3,7.5
https://example.invalid/demo/02157,Concepción,Escuela Particular Santa Catalina de Siena,,CESFAM Pedro de Valdivia (Concepción),Jumbo,Instituto Profesional Virginio Gómez,1995,1529,626,1437,1559,1919,0.74,5.2,31,demo,9.5,7.8,6.0,6.2
https://example.invalid/demo/00326,Estación de buses Turbus,Colegio Santa Inés,,Cruz Roja Filial Chiguayante,Supermercado Mey,,402,418,126,393,207,,0.55,9.0,33,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01958,Lirquén,Escuela de Lenguaje San Nicolás,Plazoleta Miraflores,CESFAM Penco,Maro,,2855,224,256,47,49,,0.58,4.8,38,demo,9.5,7.2,6.5,7.2
https://example.invalid/demo/01126,,Colegio Einstein Concepcion,Plaza Perú,Centro Clínico Docente en Oftalmología,Santa Isabel,Federación de Estudiantes Universidad de Concepción,422,118,116,271,420,111,0.71,3.8,35,demo,9.5,5.8,4.8,5.3
https://example.invalid/demo/01712,Terminal de Buses Rurales Vega Techada,Escuela Especial de Lenguaje Capullos,Plaza Pedro Lagos,Clínica Los Andes,Unimarc,Hogar Universidad de Concepción,498,176,112,480,383,189,0.75,2.5,36,demo,9.5,8.5,5.3,8.2
https://example.invalid/demo/00186,Pedro Medina,Escuela José Hipólito Salas y Toro,Plaza Cochrane,Policlínico Chiguayante,Santa Isabel,,537,307,96,570,248,,0.8,5.8,30,demo,9.5,6.5,6.5,6.5
https://example.invalid/demo/02908,,Escuela Mariano Egaña,Parque Agustín Dagnino,Hospital de Tomé,Acuenta,,3804,283,46,779,1374,,0.7,1.7,30,demo,9.5,9.5,4.8,9.5
https://example.invalid/demo/00966,,Colegio La Providencia,Plaza San Juan Bosco,Clínica Ernesto Silva B.,Colun,Instituto IPG Concepción,1053,169,331,172,172,113,0.74,5.7,35,demo,9.5,7.8,7.2,7.5
https://example.invalid/demo/02633,El Arenal,Jardin Infantil Barquito de Papel,,CESFAM San Vicente,Lider,Instituto Profesional ESUCOMEX Talcahuano,556,427,159,1166,270,632,0.69,3.7,35,demo,9.5,6.7,6.5,6.7
https://example.invalid/demo/01740,Terminal Santa Rita,Escuela Especial Antu,Alameda,Centro Médico y Dental RedSalud,Jumbo,Instituto Santo Tomás,877,150,130,247,29,172,0.69,4.8,32,demo,9.5,9.0,7.5,9.0
https://example.invalid/demo/02053,Juan Pablo II,Saint John's School,,Ex Clínica Universitaria San Pedro,Unimarc,Instituto Profesional Virginio Gómez,3863,2197,1030,3002,2258,4678,0.68,7.8,37,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/03126,,Carlos Mahns Choupay,Plaza Arturo Prat,Hospital de Tomé,Acuenta,,2394,262,759,1016,425,,0.68,4.0,34,demo,9.5,8.0,5.3,6.8
https://example.invalid/demo/01745,Terminal de Buses Islajacoop,Escuela E-885 Pedro Ruiz Aldea,Parque Laguna Esmeralda,CESFAM Norte,Supermercado Acuenta,Inacap Los Ángeles,1217,142,284,414,569,504,0.73,5.0,37,demo,9.5,6.3,5.3,6.3
https://example.invalid/demo/01909,Lirquén,Escuela Marta Stowhas,Plaza Los Conquistadores,UAPO,Provisiones Eugenio,,3213,178,246,392,150,,0.87,3.0,38,demo,9.5,8.0,4.2,7.2
https://example.invalid/demo/00229,Estación de buses Turbus,Colegio Pacific School,Plaza de Armas de Chiguayante,Cruz Roja Filial Chiguayante,Supermercado Mey,,954,580,777,748,887,,0.74,7.3,31,demo,9.5,8.7,8.7,8.7
https://example.invalid/demo/00164,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Unimarc,,926,767,851,1554,1235,,0.68,7.3,31,demo,9.5,8.5,7.8,8.5
https://example.invalid/demo/02678,Hospital Las Higueras,Escuela Básica Libertad E 492,,Hospital Las Higueras,Supermercado Ganga,Universidad Católica de la Santísima Concepción Talcahuano,1028,347,245,557,921,852,0.69,6.5,36,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01955,Lirquén,Centro Educacional Alborada,,CESFAM Penco,Gabito,,4062,519,571,1203,865,,0.67,4.8,33,demo,9.5,6.5,5.7,6.0
https://example.invalid/demo/02687,El Arenal,Colegio Remodelación Simons,,Hospital Las Higueras,Lider,Universidad Católica de la Santísima Concepción Talcahuano,1087,704,225,1228,339,752,0.62,4.7,29,demo,9.5,8.0,7.2,7.5
https://example.invalid/demo/00088,Terminal de buses Vía Futuro,Colegio Miguel de Cervantes,,CESFAM Pinares,Santa Hilda,,1101,734,587,1866,1252,,0.5,8.0,34,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/00678,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Cruz Roja Filial Chiguayante,Super Ganga,,1418,1238,1207,1748,1691,,0.56,7.0,34,demo,9.5,9.5,9.0,9.5
https://example.invalid/demo/02831,Hospital Las Higueras,Colegio Talcahuano,,Hospital Las Higueras,Supermercado Ganga,Universidad Católica de la Santísima Concepción Talcahuano,682,553,698,1105,493,450,0.76,7.2,29,demo,9.5,7.7,7.7,7.7
https://example.invalid/demo/00867,Terminal de Buses Collao,Escuela Básica Lagos de Chile,Plaza Lagos de Chile,Centro Clínico Militar,Il Patrone,Universidad del Bío-Bío,783,65,293,799,338,996,0.78,8.7,32,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/02956,,Liceo Ecuador,Plaza Arturo Prat,Hospital de Tomé,Acuenta,,2864,168,490,561,377,,0.68,1.7,28,demo,9.5,5.2,1.7,5.2
https://example.invalid/demo/01949,Lirquén,Centro Educacional Alborada,,CESFAM Penco,Gabito,,3592,66,392,740,337,,0.69,3.0,35,demo,9.5,4.2,3.2,3.5
https://example.invalid/demo/00624,Pedro Medina,Colegio de Lenguaje Senderos de BioBio,,Policlínico Chiguayante,Santa Isabel,,629,507,197,857,530,,0.72,6.3,32,demo,9.5,8.0,6.7,7.0
https://example.invalid/demo/01011,Conquistador,Liceo Juan Martínez de Rozas,Huerta Comunitaria C3,Clínica Kenal,Super Ganga,Colegio Bautista de Concepción,394,86,70,554,118,415,0.69,1.7,32,demo,9.5,5.8,2.2,5.0
https://example.invalid/demo/00825,Terminal de líneas a Tomé,Colegio la Inmaculada Concepción,Plaza Cruz,CITSALUD,Super Ganga,Colegio Bautista de Concepción,312,81,63,842,506,250,0.76,7.8,33,demo,9.5,9.5,9.5,9.5
https://example.invalid/demo/01701,Terminal Santa Rita,Liceo Alemán,Plaza Pinto,Consultorio,Supermercado Unico,Universidad y CFT de Los Lagos,1290,152,287,368,480,774,0.74,8.8,27,demo,9.5,9.5,9.3,9.5
